version,area,sheet,no,subno,phase,section,category,subcategory,skill_level,skill_level_rank,vc,ds,de,bz,required_skill,old_division,skill_definition,ai_utilization,ai_utilization_type,ai_category,item_id,item,notes,source_url
6.00,value-creation,価値創造力,6,3,構想・探索 （Visioning）,,課題の再定義 （Problem Redefinition）,新視点の提示,★★★,3,,,,,,,従来の問題設定を超え、異なる領域や視座を組み合わせて新しい問いを提示する力。組織の思考の枠を揺さぶり、変化のための新しい観点を導入する,,,,value-creation-0018,社会・産業レベルで新しい問題意識を喚起し、変革を先導できる,No: 6 | SubNo: 3 | フェーズ: 構想・探索 （Visioning） | スキルカテゴリ: 課題の再定義 （Problem Redefinition） | サブカテゴリ: 新視点の提示,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,7,1,構想・探索 （Visioning）,,意味構造設計 （Value & Meaning Design）,意味翻訳・統合,★,1,,,,,,,異なる専門・文化・世代間で共有されていない意味のズレを翻訳し、共通理解を生み出す力。対話を通じて多様な立場をつなぎ、組織や社会に新しい意味構造を構築する,,,,value-creation-0019,異なる立場の視点や言葉の意図の違いを理解できる,No: 7 | SubNo: 1 | フェーズ: 構想・探索 （Visioning） | スキルカテゴリ: 意味構造設計 （Value & Meaning Design） | サブカテゴリ: 意味翻訳・統合 | ★★★ 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,7,1,構想・探索 （Visioning）,,意味構造設計 （Value & Meaning Design）,意味翻訳・統合,★★,2,,,,,,,異なる専門・文化・世代間で共有されていない意味のズレを翻訳し、共通理解を生み出す力。対話を通じて多様な立場をつなぎ、組織や社会に新しい意味構造を構築する,,,,value-creation-0020,関係者の理解を統合するための共通言語や意味合いを設計できる,No: 7 | SubNo: 1 | フェーズ: 構想・探索 （Visioning） | スキルカテゴリ: 意味構造設計 （Value & Meaning Design） | サブカテゴリ: 意味翻訳・統合 | ★★★ 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,7,1,構想・探索 （Visioning）,,意味構造設計 （Value & Meaning Design）,意味翻訳・統合,★★★,3,,,,,◯,,異なる専門・文化・世代間で共有されていない意味のズレを翻訳し、共通理解を生み出す力。対話を通じて多様な立場をつなぎ、組織や社会に新しい意味構造を構築する,,,,value-creation-0021,複数の組織や文化・専門領域を横断し、新しい意味構造を形成できる,No: 7 | SubNo: 1 | フェーズ: 構想・探索 （Visioning） | スキルカテゴリ: 意味構造設計 （Value & Meaning Design） | サブカテゴリ: 意味翻訳・統合 | ★★★ 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,8,2,構想・探索 （Visioning）,,意味構造設計 （Value & Meaning Design）,戦略的価値設計,★,1,,,,,,,技術・社会・産業のダイナミクスを踏まえ、価値創造の方向性を構造的に設計する力。個々のプロジェクトを越えて、長期的な価値体系を描き出す,,,,value-creation-0022,現行の価値や方向性を整理し、説明できる,No: 8 | SubNo: 2 | フェーズ: 構想・探索 （Visioning） | スキルカテゴリ: 意味構造設計 （Value & Meaning Design） | サブカテゴリ: 戦略的価値設計 | ★★★ 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,8,2,構想・探索 （Visioning）,,意味構造設計 （Value & Meaning Design）,戦略的価値設計,★★,2,,,,,,,技術・社会・産業のダイナミクスを踏まえ、価値創造の方向性を構造的に設計する力。個々のプロジェクトを越えて、長期的な価値体系を描き出す,,,,value-creation-0023,新しい価値構造や方針を設計できる,No: 8 | SubNo: 2 | フェーズ: 構想・探索 （Visioning） | スキルカテゴリ: 意味構造設計 （Value & Meaning Design） | サブカテゴリ: 戦略的価値設計 | ★★★ 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,8,2,構想・探索 （Visioning）,,意味構造設計 （Value & Meaning Design）,戦略的価値設計,★★★,3,,,,,◯,,技術・社会・産業のダイナミクスを踏まえ、価値創造の方向性を構造的に設計する力。個々のプロジェクトを越えて、長期的な価値体系を描き出す,,,,value-creation-0024,社会・産業全体を見据えた価値戦略を描ける,No: 8 | SubNo: 2 | フェーズ: 構想・探索 （Visioning） | スキルカテゴリ: 意味構造設計 （Value & Meaning Design） | サブカテゴリ: 戦略的価値設計 | ★★★ 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,9,1,構想・探索 （Visioning）,,社会インパクト設計 （Impact Scenario Design）,シナリオ設計,★,1,,,,,,,社会・技術・経済の不確実な変化を前提に、複数の未来シナリオを構築する力。リスクと機会を並行して見立て、柔軟な戦略的オプションを設計する,,,,value-creation-0025,変化要素を整理し、基本的なシナリオを描ける,No: 9 | SubNo: 1 | フェーズ: 構想・探索 （Visioning） | スキルカテゴリ: 社会インパクト設計 （Impact Scenario Design） | サブカテゴリ: シナリオ設計 | ★★★ 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,9,1,構想・探索 （Visioning）,,社会インパクト設計 （Impact Scenario Design）,シナリオ設計,★★,2,,,,,,,社会・技術・経済の不確実な変化を前提に、複数の未来シナリオを構築する力。リスクと機会を並行して見立て、柔軟な戦略的オプションを設計する,,,,value-creation-0026,複数のシナリオを設計し、リスクと機会を定義できる,No: 9 | SubNo: 1 | フェーズ: 構想・探索 （Visioning） | スキルカテゴリ: 社会インパクト設計 （Impact Scenario Design） | サブカテゴリ: シナリオ設計 | ★★★ 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,9,1,構想・探索 （Visioning）,,社会インパクト設計 （Impact Scenario Design）,シナリオ設計,★★★,3,,,,,◯,,社会・技術・経済の不確実な変化を前提に、複数の未来シナリオを構築する力。リスクと機会を並行して見立て、柔軟な戦略的オプションを設計する,,,,value-creation-0027,社会的インパクトを踏まえた統合的な未来シナリオを提示できる,No: 9 | SubNo: 1 | フェーズ: 構想・探索 （Visioning） | スキルカテゴリ: 社会インパクト設計 （Impact Scenario Design） | サブカテゴリ: シナリオ設計 | ★★★ 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,10,2,構想・探索 （Visioning）,,社会インパクト設計 （Impact Scenario Design）,社会・経済インパクト評価,★,1,,,,,,,経済的価値だけでなく、環境・文化・社会的価値を統合的に事前評価し、方向性を設計する力。持続可能性と利益創出を両立するための新しい指標系を生み出す,,,,value-creation-0028,経済的成果を評価できる,No: 10 | SubNo: 2 | フェーズ: 構想・探索 （Visioning） | スキルカテゴリ: 社会インパクト設計 （Impact Scenario Design） | サブカテゴリ: 社会・経済インパクト評価 | ★★★ 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,10,2,構想・探索 （Visioning）,,社会インパクト設計 （Impact Scenario Design）,社会・経済インパクト評価,★★,2,,,,,,,経済的価値だけでなく、環境・文化・社会的価値を統合的に事前評価し、方向性を設計する力。持続可能性と利益創出を両立するための新しい指標系を生み出す,,,,value-creation-0029,社会・環境価値を含む複合的評価を行える,No: 10 | SubNo: 2 | フェーズ: 構想・探索 （Visioning） | スキルカテゴリ: 社会インパクト設計 （Impact Scenario Design） | サブカテゴリ: 社会・経済インパクト評価 | ★★★ 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,10,2,構想・探索 （Visioning）,,社会インパクト設計 （Impact Scenario Design）,社会・経済インパクト評価,★★★,3,,,,,◯,,経済的価値だけでなく、環境・文化・社会的価値を統合的に事前評価し、方向性を設計する力。持続可能性と利益創出を両立するための新しい指標系を生み出す,,,,value-creation-0030,統合的なインパクト指標を設計し、戦略に反映できる,No: 10 | SubNo: 2 | フェーズ: 構想・探索 （Visioning） | スキルカテゴリ: 社会インパクト設計 （Impact Scenario Design） | サブカテゴリ: 社会・経済インパクト評価 | ★★★ 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,11,1,設計 （Design）,,事業・モデル設計 （Business Design）,ビジネスアーキテクチャ設計,★,1,,,,,◯,,技術と社会ニーズを結び直し、新しい価値連鎖と収益構造を設計する力。仮説→検証→再設計のループで事業性・実現性・持続可能性を統合し、戦略と実装を橋渡しする,,,,value-creation-0031,既存事業の構造を説明できる,No: 11 | SubNo: 1 | フェーズ: 設計 （Design） | スキルカテゴリ: 事業・モデル設計 （Business Design） | サブカテゴリ: ビジネスアーキテクチャ設計 | ★ 必須: ◯ | ★★ 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,11,1,設計 （Design）,,事業・モデル設計 （Business Design）,ビジネスアーキテクチャ設計,★★,2,,,,,◯,,技術と社会ニーズを結び直し、新しい価値連鎖と収益構造を設計する力。仮説→検証→再設計のループで事業性・実現性・持続可能性を統合し、戦略と実装を橋渡しする,,,,value-creation-0032,新しい価値連鎖と収益構造を設計できる,No: 11 | SubNo: 1 | フェーズ: 設計 （Design） | スキルカテゴリ: 事業・モデル設計 （Business Design） | サブカテゴリ: ビジネスアーキテクチャ設計 | ★ 必須: ◯ | ★★ 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,11,1,設計 （Design）,,事業・モデル設計 （Business Design）,ビジネスアーキテクチャ設計,★★★,3,,,,,,,技術と社会ニーズを結び直し、新しい価値連鎖と収益構造を設計する力。仮説→検証→再設計のループで事業性・実現性・持続可能性を統合し、戦略と実装を橋渡しする,,,,value-creation-0033,市場・組織を横断した事業アーキテクチャを再設計し先導できる,No: 11 | SubNo: 1 | フェーズ: 設計 （Design） | スキルカテゴリ: 事業・モデル設計 （Business Design） | サブカテゴリ: ビジネスアーキテクチャ設計 | ★ 必須: ◯ | ★★ 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,12,2,設計 （Design）,,事業・モデル設計 （Business Design）,価値ストーリー設計,★,1,,,,,◯,,抽象的な構想を、関係者が理解し動けるストーリーとして再構成する力。顧客・現場・経営を同じ地図に乗せ、意思決定と資源配分を駆動するコミュニケーション設計を行う,,,,value-creation-0034,価値提案を要約して伝えられる,No: 12 | SubNo: 2 | フェーズ: 設計 （Design） | スキルカテゴリ: 事業・モデル設計 （Business Design） | サブカテゴリ: 価値ストーリー設計 | ★ 必須: ◯ | ★★ 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,12,2,設計 （Design）,,事業・モデル設計 （Business Design）,価値ストーリー設計,★★,2,,,,,◯,,抽象的な構想を、関係者が理解し動けるストーリーとして再構成する力。顧客・現場・経営を同じ地図に乗せ、意思決定と資源配分を駆動するコミュニケーション設計を行う,,,,value-creation-0035,意思決定に資するストーリーと可視化を設計できる,No: 12 | SubNo: 2 | フェーズ: 設計 （Design） | スキルカテゴリ: 事業・モデル設計 （Business Design） | サブカテゴリ: 価値ストーリー設計 | ★ 必須: ◯ | ★★ 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
6.00,value-creation,価値創造力,12,2,設計 （Design）,,事業・モデル設計 （Business Design）,価値ストーリー設計,★★★,3,,,,,,,抽象的な構想を、関係者が理解し動けるストーリーとして再構成する力。顧客・現場・経営を同じ地図に乗せ、意思決定と資源配分を駆動するコミュニケーション設計を行う,,,,value-creation-0036,複数ステークホルダーを巻き込み変革のストーリーを主導できる,No: 12 | SubNo: 2 | フェーズ: 設計 （Design） | スキルカテゴリ: 事業・モデル設計 （Business Design） | サブカテゴリ: 価値ストーリー設計 | ★ 必須: ◯ | ★★ 必須: ◯,https://www.datascientist.or.jp/common/docs/skillcheck_ver6.00.xlsx
